"34-1-14","443 Broadway, Newburgh, NY, 12550","No_Match"
"5/2/01","121 Pierces Rd, Newburgh, NY, 12550","Match","Exact","121 PIERCES RD, NEWBURGH, NY, 12550","-74.03806,41.511276","124471465","L","36","071","000200","1014"
"5/2/02","79 Pierces Rd, Newburgh, NY, 12550","Match","Exact","79 PIERCES RD, NEWBURGH, NY, 12550","-74.0367,41.511673","124471465","L","36","071","000200","1014"
"3/10/20","193 North St, Newburgh, NY, 12550","Match","Exact","193 NORTH ST, NEWBURGH, NY, 12550","-74.02115,41.516327","124413463","L","36","071","000100","1010"
"3/10/21","191 North St, Newburgh, NY, 12550","Match","Exact","191 NORTH ST, NEWBURGH, NY, 12550","-74.021,41.51641","124413464","L","36","071","000100","1010"
"42-1-2.1","98 Ellis Ave, Newburgh, NY, 12550","Match","Exact","98 ELLIS AVE, NEWBURGH, NY, 12550","-74.03691,41.497414","124494181","R","36","071","000600","1024"
"18-2-30","142 N Miller St, Newburgh, NY, 12550","Match","Exact","142 N MILLER ST, NEWBURGH, NY, 12550","-74.01426,41.50625","124413631","R","36","071","000400","4003"
"42-1-2.2","17 Beach St, Newburgh, NY, 12550","Match","Exact","17 BEACH ST, NEWBURGH, NY, 12550","-74.037315,41.498173","124412026","R","36","071","000600","1024"
"18-2-31","144 N Miller St, Newburgh, NY, 12550","Match","Exact","144 N MILLER ST, NEWBURGH, NY, 12550","-74.01426,41.5063","124413631","R","36","071","000400","4003"
"3/10/22","187 North St, Newburgh, NY, 12550","Match","Exact","187 NORTH ST, NEWBURGH, NY, 12550","-74.020676,41.516594","124413464","L","36","071","000100","1010"
"3/10/23","425 Robinson Ave, Newburgh, NY, 12550","Match","Non_Exact","425 N ROBINSON AVE, NEWBURGH, NY, 12550","-74.01997,41.516403","124494312","L","36","071","000100","1010"
"18-2-23","58 Farrington St, Newburgh, NY, 12550","Match","Exact","58 FARRINGTON ST, NEWBURGH, NY, 12550","-74.01401,41.505005","124413637","R","36","071","000400","4003"
"18-2-24","60 Farrington St, Newburgh, NY, 12550","Match","Exact","60 FARRINGTON ST, NEWBURGH, NY, 12550","-74.01415,41.505005","124413637","R","36","071","000400","4003"
"18-2-21","127 Johnston St, Newburgh, NY, 12550","Match","Exact","127 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.50521","124413639","L","36","071","000400","4003"
"18-2-22","125 Johnston St, Newburgh, NY, 12550","Match","Exact","125 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.505165","124413639","L","36","071","000400","4003"
"18-2-27","132 N Miller St, Newburgh, NY, 12550","Match","Exact","132 N MILLER ST, NEWBURGH, NY, 12550","-74.01425,41.505993","124413631","R","36","071","000400","4003"
"18-2-28","138 N Miller St, Newburgh, NY, 12550","Match","Exact","138 N MILLER ST, NEWBURGH, NY, 12550","-74.01425,41.506145","124413631","R","36","071","000400","4003"
"18-2-25","64 Farrington St, Newburgh, NY, 12550","Match","Exact","64 FARRINGTON ST, NEWBURGH, NY, 12550","-74.01434,41.505005","124413634","R","36","071","000400","4004"
"4/10/01","Leroy Pl + Liberty St, Newburgh, NY, 12550","No_Match"
"4/10/02","76 Leroy Pl, Newburgh, NY, 12550","Match","Exact","76 LEROY PL, NEWBURGH, NY, 12550","-74.01079,41.516582","124431491","L","36","071","000100","2007"
"18-2-26","128 N Miller St, Newburgh, NY, 12550","Match","Exact","128 N MILLER ST, NEWBURGH, NY, 12550","-74.014244,41.50589","124413631","R","36","071","000400","4003"
"4/10/03","74 Leroy Pl, Newburgh, NY, 12550","Match","Exact","74 LEROY PL, NEWBURGH, NY, 12550","-74.01062,41.516422","124494322","L","36","071","000100","2007"
"4/10/04","70 Leroy Pl, Newburgh, NY, 12550","Match","Exact","70 LEROY PL, NEWBURGH, NY, 12550","-74.01046,41.516266","124494322","L","36","071","000100","2007"
"4/10/05","58 Leroy Pl, Newburgh, NY, 12550","Match","Exact","58 LEROY PL, NEWBURGH, NY, 12550","-74.00999,41.51579","124494322","L","36","071","000100","2007"
"18-2-29","140 N Miller St, Newburgh, NY, 12550","Match","Exact","140 N MILLER ST, NEWBURGH, NY, 12550","-74.01426,41.5062","124413631","R","36","071","000400","4003"
"4/10/06","54 Leroy Pl, Newburgh, NY, 12550","Match","Exact","54 LEROY PL, NEWBURGH, NY, 12550","-74.009834,41.51563","124494322","L","36","071","000100","2007"
"4/10/07","50 Leroy Pl, Newburgh, NY, 12550","Match","Exact","50 LEROY PL, NEWBURGH, NY, 12550","-74.00968,41.51547","124494322","L","36","071","000100","2007"
"4/10/08","44 Leroy Pl, Newburgh, NY, 12550","Match","Exact","44 LEROY PL, NEWBURGH, NY, 12550","-74.00945,41.51523","124494322","L","36","071","000100","2007"
"4/10/09","427 Grand St, Newburgh, NY, 12550","Match","Exact","427 GRAND ST, NEWBURGH, NY, 12550","-74.00942,41.514412","124413532","L","36","071","000100","2007"
"5/2/18","684 South St, Newburgh, NY, 12550","Match","Exact","684 SOUTH ST, NEWBURGH, NY, 12550","-74.03878,41.509502","124437171","R","36","071","000200","1014"
"5/2/19","688 South St, Newburgh, NY, 12550","Match","Exact","688 SOUTH ST, NEWBURGH, NY, 12550","-74.038956,41.509514","124437171","R","36","071","000200","1014"
"5/2/16","664 South St, Newburgh, NY, 12550","Match","Exact","664 SOUTH ST, NEWBURGH, NY, 12550","-74.037926,41.509453","124437171","R","36","071","000200","1014"
"5/2/17","668 South St, Newburgh, NY, 12550","Match","Exact","668 SOUTH ST, NEWBURGH, NY, 12550","-74.03809,41.509464","124437171","R","36","071","000200","1014"
"5/2/14","656 South St, Newburgh, NY, 12550","Match","Exact","656 SOUTH ST, NEWBURGH, NY, 12550","-74.03747,41.509422","124437170","R","36","071","000200","1014"
"5/2/15","660 South St, Newburgh, NY, 12550","Match","Exact","660 SOUTH ST, NEWBURGH, NY, 12550","-74.03775,41.509445","124437171","R","36","071","000200","1014"
"5/2/10","640 South St, Newburgh, NY, 12550","Match","Exact","640 SOUTH ST, NEWBURGH, NY, 12550","-74.036804,41.509342","124411994","R","36","071","000200","1014"
"18-2-20","129 Johnston St, Newburgh, NY, 12550","Match","Exact","129 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.505257","124413639","L","36","071","000400","4003"
"18-2-12","145 Johnston St, Newburgh, NY, 12550","Match","Exact","145 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.505627","124413639","L","36","071","000400","4003"
"18-2-13","143 Johnston St, Newburgh, NY, 12550","Match","Exact","143 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.50558","124413639","L","36","071","000400","4003"
"18-2-11","147 Johnston St, Newburgh, NY, 12550","Match","Exact","147 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.505672","124413639","L","36","071","000400","4003"
"4/10/10","419 Grand St, Newburgh, NY, 12550","Match","Exact","419 GRAND ST, NEWBURGH, NY, 12550","-74.009415,41.514343","124413532","L","36","071","000100","2007"
"18-2-16","137 Johnston St, Newburgh, NY, 12550","Match","Exact","137 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.505444","124413639","L","36","071","000400","4003"
"18-2-17","135 Johnston St, Newburgh, NY, 12550","Match","Exact","135 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.505394","124413639","L","36","071","000400","4003"
"18-2-14","141 Johnston St, Newburgh, NY, 12550","Match","Exact","141 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.505535","124413639","L","36","071","000400","4003"
"4/10/13","409 Grand St, Newburgh, NY, 12550","Match","Exact","409 GRAND ST, NEWBURGH, NY, 12550","-74.009415,41.51425","124413532","L","36","071","000100","2007"
"18-2-15","139 Johnston St, Newburgh, NY, 12550","Match","Exact","139 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.50549","124413639","L","36","071","000400","4003"
"4/10/14","407 Grand St, Newburgh, NY, 12550","Match","Exact","407 GRAND ST, NEWBURGH, NY, 12550","-74.009415,41.514236","124413532","L","36","071","000100","2007"
"4/10/15","405 Grand St, Newburgh, NY, 12550","Match","Exact","405 GRAND ST, NEWBURGH, NY, 12550","-74.00941,41.514217","124413532","L","36","071","000100","2007"
"4/10/16","403 Grand St, Newburgh, NY, 12550","Match","Exact","403 GRAND ST, NEWBURGH, NY, 12550","-74.00941,41.5142","124413532","L","36","071","000100","2007"
"18-2-18","133 Johnston St, Newburgh, NY, 12550","Match","Exact","133 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.50535","124413639","L","36","071","000400","4003"
"18-2-19","131 Johnston St, Newburgh, NY, 12550","Match","Exact","131 JOHNSTON ST, NEWBURGH, NY, 12550","-74.013336,41.505302","124413639","L","36","071","000400","4003"
"4/10/17","488 Liberty St, Newburgh, NY, 12550","Match","Exact","488 LIBERTY ST, NEWBURGH, NY, 12550","-74.010956,41.514233","124494321","R","36","071","000100","2007"
"4/10/18","490 Liberty St, Newburgh, NY, 12550","Match","Exact","490 LIBERTY ST, NEWBURGH, NY, 12550","-74.01096,41.51432","124494321","R","36","071","000100","2007"
"4/10/19","492 Liberty St, Newburgh, NY, 12550","Match","Exact","492 LIBERTY ST, NEWBURGH, NY, 12550","-74.01096,41.514404","124494321","R","36","071","000100","2007"
"5/2/09","636 South St, Newburgh, NY, 12550","Match","Exact","636 SOUTH ST, NEWBURGH, NY, 12550","-74.03668,41.509327","124411994","R","36","071","000200","1014"
"3/10/06","9 Hampton Pl, Newburgh, NY, 12550","Match","Exact","9 HAMPTON PL, NEWBURGH, NY, 12550","-74.02259,41.51551","124413292","R","36","071","000100","1010"
"3/10/07","10 Hampton Pl, Newburgh, NY, 12550","Match","Exact","10 HAMPTON PL, NEWBURGH, NY, 12550","-74.022575,41.51551","124413292","L","36","071","000100","1010"
"45-9-19","140 Overlook Pl, Newburgh, NY, 12550","Match","Exact","140 OVERLOOK PL, NEWBURGH, NY, 12550","-74.01599,41.49337","124413932","R","36","071","000502","3009"
"3/10/04","5 Hampton Pl, Newburgh, NY, 12550","Match","Exact","5 HAMPTON PL, NEWBURGH, NY, 12550","-74.02259,41.51555","124413292","R","36","071","000100","1010"
"3/10/05","7 Hampton Pl, Newburgh, NY, 12550","Match","Exact","7 HAMPTON PL, NEWBURGH, NY, 12550","-74.02259,41.51553","124413292","R","36","071","000100","1010"
"3/10/08","8 Hampton Pl, Newburgh, NY, 12550","Match","Exact","8 HAMPTON PL, NEWBURGH, NY, 12550","-74.022575,41.51553","124413292","L","36","071","000100","1010"
"3/10/09","6 Hampton Pl, Newburgh, NY, 12550","Match","Exact","6 HAMPTON PL, NEWBURGH, NY, 12550","-74.022575,41.51555","124413292","L","36","071","000100","1010"
"45-9-12","31 Monument St, Newburgh, NY, 12550","Match","Exact","31 MONUMENT ST, NEWBURGH, NY, 12550","-74.01485,41.493637","124413976","R","36","071","000502","3009"
"5/2/21","692 South St, Newburgh, NY, 12550","Match","Exact","692 SOUTH ST, NEWBURGH, NY, 12550","-74.03912,41.509525","124437171","R","36","071","000200","1014"
"45-9-11","25 Monument St, Newburgh, NY, 12550","Match","Exact","25 MONUMENT ST, NEWBURGH, NY, 12550","-74.01483,41.493748","124413976","R","36","071","000502","3009"
"5/2/22","694 South St, Newburgh, NY, 12550","Match","Exact","694 SOUTH ST, NEWBURGH, NY, 12550","-74.03921,41.50953","124437171","R","36","071","000200","1014"
"45-9-13","118 Overlook Pl, Newburgh, NY, 12550","Match","Exact","118 OVERLOOK PL, NEWBURGH, NY, 12550","-74.01522,41.493317","124413932","R","36","071","000502","3009"
"5/2/20","690 South St, Newburgh, NY, 12550","Match","Exact","690 SOUTH ST, NEWBURGH, NY, 12550","-74.03904,41.509518","124437171","R","36","071","000200","1014"
"3/10/02","1 Hampton Pl, Newburgh, NY, 12550","Match","Exact","1 HAMPTON PL, NEWBURGH, NY, 12550","-74.02259,41.515587","124413292","R","36","071","000100","1010"
"3/10/03","3 Hampton Pl, Newburgh, NY, 12550","Match","Exact","3 HAMPTON PL, NEWBURGH, NY, 12550","-74.02259,41.515568","124413292","R","36","071","000100","1010"
"3/10/01","241 North St, Newburgh, NY, 12550","Match","Exact","241 NORTH ST, NEWBURGH, NY, 12550","-74.02301,41.515526","124466494","L","36","071","000100","1010"
"3-4-2.2","17 North Plank Rd, Newburgh, NY, 12550","Match","Exact","17 N PLANK RD, NEWBURGH, NY, 12550","-74.02496,41.521084","124475851","L","36","071","010300","3020"
"3-4-2.1","152 North St, Newburgh, NY, 12550","Match","Exact","152 NORTH ST, NEWBURGH, NY, 12550","-74.019394,41.516895","124413459","R","36","071","000100","1003"
"3-4-2.3","15 North Plank Rd, Newburgh, NY, 12550","Match","Exact","15 N PLANK RD, NEWBURGH, NY, 12550","-74.024925,41.521065","124475851","L","36","071","010300","3020"
"3/10/17","209 North St, Newburgh, NY, 12550","Match","Exact","209 NORTH ST, NEWBURGH, NY, 12550","-74.02173,41.516003","124413463","L","36","071","000100","1010"
"2/10/23","18 Sherman Dr, Newburgh, NY, 12550","Match","Exact","18 SHERMAN DR, NEWBURGH, NY, 12550","-74.03281,41.516888","124478878","R","36","071","000200","1005"
"3/10/18","207 North St, Newburgh, NY, 12550","Match","Exact","207 NORTH ST, NEWBURGH, NY, 12550","-74.02166,41.51604","124413463","L","36","071","000100","1010"
"2/10/24","20 Sherman Dr, Newburgh, NY, 12550","Match","Exact","20 SHERMAN DR, NEWBURGH, NY, 12550","-74.03269,41.51704","124478878","R","36","071","000200","1005"
"3/10/15","213 North St, Newburgh, NY, 12550","Match","Exact","213 NORTH ST, NEWBURGH, NY, 12550","-74.02188,41.515923","124413463","L","36","071","000100","1010"
"2/10/25","22 Sherman Dr, Newburgh, NY, 12550","Match","Exact","22 SHERMAN DR, NEWBURGH, NY, 12550","-74.032585,41.517193","124478878","R","36","071","000200","1005"
"3/10/16","211 North St, Newburgh, NY, 12550","Match","Exact","211 NORTH ST, NEWBURGH, NY, 12550","-74.021805,41.51596","124413463","L","36","071","000100","1010"
"2/10/26","24 Sherman Dr, Newburgh, NY, 12550","Match","Exact","24 SHERMAN DR, NEWBURGH, NY, 12550","-74.03246,41.517414","124478879","R","36","071","000200","1005"
"2/10/20","12 Sherman Dr, Newburgh, NY, 12550","Match","Exact","12 SHERMAN DR, NEWBURGH, NY, 12550","-74.033195,41.516457","124478878","R","36","071","000200","1005"
"3/10/19","205 North St, Newburgh, NY, 12550","Match","Exact","205 NORTH ST, NEWBURGH, NY, 12550","-74.02158,41.516083","124413463","L","36","071","000100","1010"
"2/10/21","14 Sherman Dr, Newburgh, NY, 12550","Match","Exact","14 SHERMAN DR, NEWBURGH, NY, 12550","-74.03306,41.516598","124478878","R","36","071","000200","1005"
"2/10/22","16 Sherman Dr, Newburgh, NY, 12550","Match","Exact","16 SHERMAN DR, NEWBURGH, NY, 12550","-74.03293,41.516743","124478878","R","36","071","000200","1005"
"3/10/10","4 Hampton Pl, Newburgh, NY, 12550","Match","Exact","4 HAMPTON PL, NEWBURGH, NY, 12550","-74.022575,41.515568","124413292","L","36","071","000100","1010"
"3/10/13","217 North St, Newburgh, NY, 12550","Match","Exact","217 NORTH ST, NEWBURGH, NY, 12550","-74.02203,41.51585","124413463","L","36","071","000100","1010"
"2/10/27","26 Sherman Dr, Newburgh, NY, 12550","Match","Exact","26 SHERMAN DR, NEWBURGH, NY, 12550","-74.03227,41.51776","124478879","R","36","071","000200","1005"
"18-2-41","193 South St, Newburgh, NY, 12550","Match","Exact","193 SOUTH ST, NEWBURGH, NY, 12550","-74.01406,41.50707","124494339","L","36","071","000400","4003"
"3/10/14","215 North St, Newburgh, NY, 12550","Match","Exact","215 NORTH ST, NEWBURGH, NY, 12550","-74.02196,41.51589","124413463","L","36","071","000100","1010"
"2/10/28","28 Sherman Dr, Newburgh, NY, 12550","Match","Exact","28 SHERMAN DR, NEWBURGH, NY, 12550","-74.03198,41.518063","124478879","R","36","071","000200","1005"
"18-2-42","191 South St, Newburgh, NY, 12550","Match","Exact","191 SOUTH ST, NEWBURGH, NY, 12550","-74.013985,41.50706","124494339","L","36","071","000400","4003"
"3/10/11","2 Hampton Pl, Newburgh, NY, 12550","Match","Exact","2 HAMPTON PL, NEWBURGH, NY, 12550","-74.022575,41.515587","124413292","L","36","071","000100","1010"
"3/10/12","219 North St, Newburgh, NY, 12550","Match","Exact","219 NORTH ST, NEWBURGH, NY, 12550","-74.02212,41.515823","124413463","L","36","071","000100","1010"
"18-2-40","195 South St, Newburgh, NY, 12550","Match","Exact","195 SOUTH ST, NEWBURGH, NY, 12550","-74.01414,41.507072","124494339","L","36","071","000400","4003"
"18-2-34","156 N Miller St, Newburgh, NY, 12550","Match","Exact","156 N MILLER ST, NEWBURGH, NY, 12550","-74.01427,41.50661","124413631","R","36","071","000400","4003"
"18-2-35","160 N Miller St, Newburgh, NY, 12550","Match","Exact","160 N MILLER ST, NEWBURGH, NY, 12550","-74.01427,41.506714","124413631","R","36","071","000400","4003"
"18-2-32","152 N Miller St, Newburgh, NY, 12550","Match","Exact","152 N MILLER ST, NEWBURGH, NY, 12550","-74.01427,41.506508","124413631","R","36","071","000400","4003"
"18-2-33","154 N Miller St, Newburgh, NY, 12550","Match","Exact","154 N MILLER ST, NEWBURGH, NY, 12550","-74.01427,41.50656","124413631","R","36","071","000400","4003"
"18-2-38","166 N Miller St, Newburgh, NY, 12550","Match","Exact","166 N MILLER ST, NEWBURGH, NY, 12550","-74.014275,41.50687","124413631","R","36","071","000400","4003"
"18-2-39","197 South St, Newburgh, NY, 12550","Match","Exact","197 SOUTH ST, NEWBURGH, NY, 12550","-74.01421,41.507076","124494339","L","36","071","000400","4003"
"18-2-36","162 N Miller St, Newburgh, NY, 12550","Match","Exact","162 N MILLER ST, NEWBURGH, NY, 12550","-74.014275,41.506767","124413631","R","36","071","000400","4003"
"18-2-37","164 N Miller St, Newburgh, NY, 12550","Match","Exact","164 N MILLER ST, NEWBURGH, NY, 12550","-74.014275,41.506817","124413631","R","36","071","000400","4003"
"12-4-4.1","137 Smith St, Newburgh, NY, 12550","Match","Exact","137 SMITH ST, NEWBURGH, NY, 12550","-74.00688,41.507053","124414137","L","36","071","000400","1004"
"21-5-6","2 Lincoln Ter, Newburgh, NY, 12550","Match","Exact","2 LINCOLN TER, NEWBURGH, NY, 12550","-74.02207,41.50393","124413408","R","36","071","000300","2008"
"4/6/07","16 Park Pl, Newburgh, NY, 12550","Match","Exact","16 PARK PL, NEWBURGH, NY, 12550","-74.008095,41.51678","124472748","R","36","071","000100","2005"
"21-5-1","18 Lincoln Ter, Newburgh, NY, 12550","Match","Exact","18 LINCOLN TER, NEWBURGH, NY, 12550","-74.02206,41.504063","124413408","R","36","071","000300","2008"
"4/6/06","18 Park Pl, Newburgh, NY, 12550","Match","Exact","18 PARK PL, NEWBURGH, NY, 12550","-74.0081,41.51679","124472748","R","36","071","000100","2005"
"4/6/05","20 Park Pl, Newburgh, NY, 12550","Match","Exact","20 PARK PL, NEWBURGH, NY, 12550","-74.01048,41.51707","124472757","R","36","071","000100","2005"
"4/6/04","28 Park Pl, Newburgh, NY, 12550","Match","Exact","28 PARK PL, NEWBURGH, NY, 12550","-74.0105,41.51707","124472757","R","36","071","000100","2005"
"21-5-4","10 Lincoln Ter, Newburgh, NY, 12550","Match","Exact","10 LINCOLN TER, NEWBURGH, NY, 12550","-74.022064,41.503994","124413408","R","36","071","000300","2008"
"21-5-5","6 Lincoln Ter, Newburgh, NY, 12550","Match","Exact","6 LINCOLN TER, NEWBURGH, NY, 12550","-74.02207,41.50396","124413408","R","36","071","000300","2008"
"13-2-20.1","300 Dupont Ave, Newburgh, NY, 12550","Match","Exact","300 DUPONT AVE, NEWBURGH, NY, 12550","-74.04519,41.509453","124437151","R","36","071","000600","1001"
"21-5-2","16 Lincoln Ter, Newburgh, NY, 12550","Match","Exact","16 LINCOLN TER, NEWBURGH, NY, 12550","-74.02206,41.504044","124413408","R","36","071","000300","2008"
"4/6/09","12 Park Pl, Newburgh, NY, 12550","Match","Exact","12 PARK PL, NEWBURGH, NY, 12550","-74.008095,41.516766","124472748","R","36","071","000100","2005"
"21-5-3","14 Lincoln Ter, Newburgh, NY, 12550","Match","Exact","14 LINCOLN TER, NEWBURGH, NY, 12550","-74.02206,41.50403","124413408","R","36","071","000300","2008"
"4/6/08","14 Park Pl, Newburgh, NY, 12550","Match","Exact","14 PARK PL, NEWBURGH, NY, 12550","-74.008095,41.516773","124472748","R","36","071","000100","2005"
"4/6/03","30 Park Pl, Newburgh, NY, 12550","Match","Exact","30 PARK PL, NEWBURGH, NY, 12550","-74.0105,41.51707","124472757","R","36","071","000100","2005"
"4/6/02","14 Grand Ave, Newburgh, NY, 12550","Match","Exact","14 GRAND AVE, NEWBURGH, NY, 12550","-74.01054,41.517525","124413514","R","36","071","000100","2005"
"4/6/01","18 Grand Ave, Newburgh, NY, 12550","Match","Exact","18 GRAND AVE, NEWBURGH, NY, 12550","-74.01054,41.51753","124413514","R","36","071","000100","2005"
"21-7-2.1","143 Carter St, Newburgh, NY, 12550","Match","Exact","143 CARTER ST, NEWBURGH, NY, 12550","-74.02247,41.503872","124413428","L","36","071","000300","2010"
"24-11-8","110 Grand St, Newburgh, NY, 12550","Match","Exact","110 GRAND ST, NEWBURGH, NY, 12550","-74.00937,41.503517","124413714","R","36","071","000400","2007"
"39-4-7.32","25 E Parmenter St, Newburgh, NY, 12550","Match","Exact","25 E PARMENTER ST, NEWBURGH, NY, 12550","-74.01219,41.497753","636411588","L","36","071","000501","3007"
"38-2-24.12","215 Washington St, Newburgh, NY, 12550","Match","Exact","215 WASHINGTON ST, NEWBURGH, NY, 12550","-74.01716,41.498783","124413592","L","36","071","000501","1003"
"13-3-2","687 South St, Newburgh, NY, 12550","Match","Exact","687 SOUTH ST, NEWBURGH, NY, 12550","-74.03877,41.50949","124437171","L","36","071","000200","2004"
"13-3-4","679 South St, Newburgh, NY, 12550","Match","Exact","679 SOUTH ST, NEWBURGH, NY, 12550","-74.0385,41.509476","124437171","L","36","071","000200","2004"
"13-3-3","685 South St, Newburgh, NY, 12550","Match","Exact","685 SOUTH ST, NEWBURGH, NY, 12550","-74.038704,41.509487","124437171","L","36","071","000200","2004"
"7/5/07","317 Powell Ave, Newburgh, NY, 12550","Match","Exact","317 POWELL AVE, NEWBURGH, NY, 12550","-74.014915,41.51234","124413525","L","36","071","000100","3005"
"13-3-6","667 South St, Newburgh, NY, 12550","Match","Exact","667 SOUTH ST, NEWBURGH, NY, 12550","-74.03809,41.509453","124437171","L","36","071","000200","2004"
"13-3-5","677 South St, Newburgh, NY, 12550","Match","Exact","677 SOUTH ST, NEWBURGH, NY, 12550","-74.03843,41.50947","124437171","L","36","071","000200","2004"
"7/5/06","319 Powell Ave, Newburgh, NY, 12550","Match","Exact","319 POWELL AVE, NEWBURGH, NY, 12550","-74.01491,41.512405","124413525","L","36","071","000100","3005"
"7/5/09","307 Powell Ave, Newburgh, NY, 12550","Match","Exact","307 POWELL AVE, NEWBURGH, NY, 12550","-74.014946,41.512028","124413525","L","36","071","000100","3005"
"13-3-8","657 South St, Newburgh, NY, 12550","Match","Exact","657 SOUTH ST, NEWBURGH, NY, 12550","-74.03775,41.509434","124437171","L","36","071","000200","2004"
"27-1-52.21","280 Van Ness St, Newburgh, NY, 12550","Match","Exact","280 VAN NESS ST, NEWBURGH, NY, 12550","-74.028275,41.502033","124413338","R","36","071","000300","3008"
"7/5/08","311 Powell Ave, Newburgh, NY, 12550","Match","Exact","311 POWELL AVE, NEWBURGH, NY, 12550","-74.01493,41.512154","124413525","L","36","071","000100","3005"
"7/5/01","26 City Terrace North, Newburgh, NY, 12550","Match","Exact","26 CITY TER N, NEWBURGH, NY, 12550","-74.01606,41.51276","124413489","R","36","071","000100","3005"
"7/5/03","329 Powell Ave, Newburgh, NY, 12550","Match","Exact","329 POWELL AVE, NEWBURGH, NY, 12550","-74.01488,41.512714","124413525","L","36","071","000100","3005"
"7/5/02","337 Powell Ave, Newburgh, NY, 12550","No_Match"
"7/5/05","323 Powell Ave, Newburgh, NY, 12550","Match","Exact","323 POWELL AVE, NEWBURGH, NY, 12550","-74.01489,41.512527","124413525","L","36","071","000100","3005"
"7/5/04","325 Powell Ave, Newburgh, NY, 12550","Match","Exact","325 POWELL AVE, NEWBURGH, NY, 12550","-74.014885,41.512592","124413525","L","36","071","000100","3005"
"26-8-1","24 Grove St, Newburgh, NY, 12550","Match","Exact","24 GROVE ST, NEWBURGH, NY, 12550","-74.031555,41.50231","124413320","R","36","071","000200","2012"
"7-1-29.1","21 Russell Rd, Newburgh, NY, 12550","Match","Exact","21 RUSSELL RD, NEWBURGH, NY, 12550","-74.02145,41.50933","124413471","L","36","071","000100","1010"
"26-8-2","21 West St, Newburgh, NY, 12550","Match","Exact","21 WEST ST, NEWBURGH, NY, 12550","-74.03078,41.502144","124413337","L","36","071","000200","2012"
"26-8-3","15 West St, Newburgh, NY, 12550","Match","Exact","15 WEST ST, NEWBURGH, NY, 12550","-74.0308,41.501934","124413337","L","36","071","000200","2012"
"26-8-4","13 West St, Newburgh, NY, 12550","Match","Exact","13 WEST ST, NEWBURGH, NY, 12550","-74.03081,41.50186","124413337","L","36","071","000200","2012"
"26-8-5","11 West St, Newburgh, NY, 12550","Match","Exact","11 WEST ST, NEWBURGH, NY, 12550","-74.030815,41.501793","124413337","L","36","071","000200","2012"
"26-8-6","9 West St, Newburgh, NY, 12550","Match","Exact","9 WEST ST, NEWBURGH, NY, 12550","-74.03082,41.501724","124413337","L","36","071","000200","2012"
"26-8-7","510 Broadway, Newburgh, NY, 12550","Match","Exact","510 BROADWAY, NEWBURGH, NY, 12550","-74.03125,41.50141","124413323","R","36","071","000200","2012"
"26-8-8","12 Grove St, Newburgh, NY, 12550","Match","Exact","12 GROVE ST, NEWBURGH, NY, 12550","-74.0316,41.501877","124413320","R","36","071","000200","2012"
"26-8-9","14 Grove St, Newburgh, NY, 12550","Match","Exact","14 GROVE ST, NEWBURGH, NY, 12550","-74.03159,41.50195","124413320","R","36","071","000200","2012"
"2/2/02","19 Sherman Dr, Newburgh, NY, 12550","Match","Exact","19 SHERMAN DR, NEWBURGH, NY, 12550","-74.0327,41.517044","124478878","L","36","071","000200","1003"
"2/2/03","17 Sherman Dr, Newburgh, NY, 12550","Match","Exact","17 SHERMAN DR, NEWBURGH, NY, 12550","-74.03282,41.516895","124478878","L","36","071","000200","1003"
"2/2/04","15 Sherman Dr, Newburgh, NY, 12550","Match","Exact","15 SHERMAN DR, NEWBURGH, NY, 12550","-74.03294,41.516747","124478878","L","36","071","000200","1003"
"2/2/05","13 Sherman Dr, Newburgh, NY, 12550","Match","Exact","13 SHERMAN DR, NEWBURGH, NY, 12550","-74.03307,41.516605","124478878","L","36","071","000200","1003"
"2/2/06","11 Sherman Dr, Newburgh, NY, 12550","Match","Exact","11 SHERMAN DR, NEWBURGH, NY, 12550","-74.0332,41.516464","124478878","L","36","071","000200","1003"
"2/2/07","9 Sherman Dr, Newburgh, NY, 12550","Match","Exact","9 SHERMAN DR, NEWBURGH, NY, 12550","-74.03334,41.51632","124478878","L","36","071","000200","1003"
"2/2/08","7 Sherman Dr, Newburgh, NY, 12550","Match","Exact","7 SHERMAN DR, NEWBURGH, NY, 12550","-74.03342,41.516155","124478878","L","36","071","000200","1003"
"2/2/09","5 Sherman Dr, Newburgh, NY, 12550","Match","Exact","5 SHERMAN DR, NEWBURGH, NY, 12550","-74.03342,41.515984","124478878","L","36","071","000200","1003"
"10-2-2.1","55 Broad St, Newburgh, NY, 12550","Match","Exact","55 BROAD ST, NEWBURGH, NY, 12550","-74.00924,41.511642","124413539","L","36","071","000400","1005"
